order_id,salescheck,Shipped_date,carrier,ship_mode,tracking_number,store_number
854884877,093003256610,2017-08-25,UPS,GDE,1ZX3X088YW00299721    ,1004
854884877,093003256610,2017-08-25,UPS,GDE,1ZX3X088YW00299721    ,1004
854886289,093003257359,2017-08-26,UPS,GD,1ZX3X0880300300029    ,1004
854886289,093003257359,2017-08-26,UPS,GD,1ZX3X0880300300029    ,1004
854891863,093003262075,2017-08-26,UPS,GD,1ZX3X0880300299890    ,1004
854892075,093003264259,2017-08-26,UPS,GD,1ZX3X0880300299916    ,1004
854892075,093003264259,2017-08-26,UPS,GD,1ZX3X0880300299916    ,1004
853550705,093003264329,2017-08-26,UPS,GDE,1ZX3X088YW00299767    ,1004
853550705,093003264329,2017-08-26,UPS,GDE,1ZX3X088YW00299767    ,1004
854894097,093003264451,2017-08-26,UPS,GD,1ZX3X0880300299989    ,1004
854894097,093003264451,2017-08-26,UPS,GD,1ZX3X0880300299989    ,1004
854894097,093003264451,2017-08-26,UPS,GD,1ZX3X0880300299989    ,1004
854894097,093003264451,2017-08-26,UPS,GD,1ZX3X0880300299989    ,1004
850075456,093003264499,2017-08-26,UPS,GDE,1ZX3X088YW00299883    ,1004
854893591,093003264823,2017-08-26,UPS,GDE,1ZX3X088YW00299838    ,1004
854893591,093003264823,2017-08-26,UPS,GDE,1ZX3X088YW00299838    ,1004
854893591,093003264823,2017-08-26,UPS,GDE,1ZX3X088YW00299838    ,1004
854895843,093003265959,2017-08-26,UPS,GD,1ZX3X0880300299952    ,1004
854895843,093003265959,2017-08-26,UPS,GD,1ZX3X0880300299952    ,1004
854895843,093003265959,2017-08-26,UPS,GD,1ZX3X0880300299952    ,1004
854898492,093003268144,2017-08-26,UPS,GDE,1ZX3X088YW00299801    ,1004
854903767,093003281349,2017-08-26,UPS,GDE,1ZX3X088YW00299730    ,1004
854750238,093003280984,2017-08-26,UPS,GDE,1ZX3X088YW00300012    ,1004
854750238,093003280984,2017-08-26,UPS,GDE,1ZX3X088YW00300012    ,1004
854888742,093003283809,2017-08-26,UPS,GDE,1ZX3X088YW00299758    ,1004
854905596,093003283432,2017-08-26,UPS,GDE,1ZX3X088YW00300003    ,1004
854906846,093003284248,2017-08-26,UPS,GDE,1ZX3X088YW00299794    ,1004
854906846,093003284248,2017-08-26,UPS,GDE,1ZX3X088YW00299794    ,1004
854907231,093003283462,2017-08-26,UPS,GD,1ZX3X0880300299907    ,1004
854908930,093003286163,2017-08-26,UPS,GDE,1ZX3X088YW00299810    ,1004
854911037,093003287378,2017-08-26,UPS,GDE,1ZX3X088YW00299776    ,1004
854911037,093003287378,2017-08-26,UPS,GDE,1ZX3X088YW00299776    ,1004
854911037,093003287378,2017-08-26,UPS,GDE,1ZX3X088YW00299776    ,1004
854908298,093003287536,2017-08-26,UPS,GDE,1ZX3X088YW00299963    ,1004
854912676,093003289482,2017-08-26,UPS,GDE,1ZX3X088YW00299749    ,1004
854845280,093003292252,2017-08-26,UPS,GD,1ZX3X0880300299845    ,1004
854845280,093003292252,2017-08-26,UPS,GD,1ZX3X0880300299845    ,1004
854845280,093003292252,2017-08-26,UPS,GD,1ZX3X0880300299845    ,1004
854845280,093003292252,2017-08-26,UPS,GD,1ZX3X0880300299845    ,1004
854884347,093003294126,2017-08-26,UPS,GD,1ZX3X0880300299998    ,1004
854884347,093003294126,2017-08-26,UPS,GD,1ZX3X0880300299998    ,1004
854884347,093003294126,2017-08-26,UPS,GD,1ZX3X0880300299998    ,1004
854884347,093003294126,2017-08-26,UPS,GD,1ZX3X0880300299998    ,1004
854920144,093003295428,2017-08-26,UPS,GDE,1ZX3X088YW00299829    ,1004
854920144,093003295428,2017-08-26,UPS,GDE,1ZX3X088YW00299829    ,1004
853505404,093003295177,2017-08-26,UPS,GDE,1ZX3X088YW00299874    ,1004
854919459,093003296439,2017-08-26,UPS,GDE,1ZX3X088YW00299785    ,1004
854922486,093003297449,2017-08-26,UPS,GDE,1ZX3X088YW00299856    ,1004
854918037,093003299222,2017-08-26,UPS,GDE,1ZX3X088YW00299865    ,1004
854924526,093003298967,2017-08-26,UPS,GDE,1ZX3X088YW00299927    ,1004
854924526,093003298967,2017-08-26,UPS,GDE,1ZX3X088YW00299927    ,1004
854925311,093003299502,2017-08-26,UPS,GD,1ZX3X0880300299970    ,1004
854925404,093003299437,2017-08-26,UPS,GDE,1ZX3X088YW00299945    ,1004
854925047,093003299347,2017-08-26,UPS,GDE,1ZX3X088YW00299936    ,1004
854925047,093003299347,2017-08-26,UPS,GDE,1ZX3X088YW00299936    ,1004
854920422,093003296457,2017-08-26,UPS,GDE,1ZX3X088YW00300030    ,1004
854920422,093003296457,2017-08-26,UPS,GDE,1ZX3X088YW00300030    ,1004
854930913,093003303163,2017-08-26,UPS,GDE,1ZX3X088YW00300049    ,1004
854948605,093003318344,2017-08-27,UPS,GDE,1ZX3X088YW00300209    ,1004
854950631,093003319488,2017-08-27,UPS,GD,1ZX3X0880300300056    ,1004
854829685,093003351154,2017-08-27,UPS,GDE,1ZX3X088YW00300067    ,1004
854955373,093003352471,2017-08-27,UPS,GDE,1ZX3X088YW00300101    ,1004
null,093003353105,2017-08-27,UPS,GD,1ZX3X0880300300127    ,1004
854956582,093003352991,2017-08-27,UPS,GDE,1ZX3X088YW00300076    ,1004
854956582,093003352991,2017-08-27,UPS,GDE,1ZX3X088YW00300076    ,1004
854955588,093003354380,2017-08-27,UPS,GDE,1ZX3X088YW00300085    ,1004
null,093003354827,2017-08-27,UPS,GD,1ZX3X0880300300118    ,1004
854958498,093003355003,2017-08-27,UPS,GDE,1ZX3X088YW00300094    ,1004
854961184,093003356777,2017-08-27,UPS,GD,1ZX3X0880300300136    ,1004
854962943,093003358088,2017-08-27,UPS,GD,1ZX3X0880300300145    ,1004
854945995,093003358252,2017-08-27,UPS,GDE,1ZX3X088YW00300156    ,1004
854963550,093003359444,2017-08-27,UPS,GD,1ZX3X0880300300163    ,1004
854963550,093003359444,2017-08-27,UPS,GD,1ZX3X0880300300163    ,1004
854963550,093003359444,2017-08-27,UPS,GD,1ZX3X0880300300163    ,1004
854963550,093003359444,2017-08-27,UPS,GD,1ZX3X0880300300163    ,1004
854964805,093003360329,2017-08-27,UPS,GD,1ZX3X0880300300172    ,1004
854964805,093003360329,2017-08-27,UPS,GD,1ZX3X0880300300172    ,1004
854964805,093003360329,2017-08-27,UPS,GD,1ZX3X0880300300172    ,1004
854966816,093003360794,2017-08-27,UPS,GDE,1ZX3X088YW00300183    ,1004
854963507,093003361086,2017-08-27,UPS,GDE,1ZX3X088YW00300218    ,1004
854968410,093003362534,2017-08-27,UPS,GDE,1ZX3X088YW00300192    ,1004
854381773,093003364539,2017-08-27,UPS,GDE,1ZX3X088YW00300236    ,1004
846227923,093003365993,2017-08-27,UPS,GDE,1ZX3X088YW00300227    ,1004
854979330,093003372011,2017-08-28,UPS,GD,1ZX3X0880300300341    ,1004
854979330,093003372011,2017-08-28,UPS,GD,1ZX3X0880300300341    ,1004
854979330,093003372011,2017-08-28,UPS,GD,1ZX3X0880300300341    ,1004
854972514,093003372178,2017-08-28,UPS,GDE,1ZX3X088YW00300254    ,1004
854980252,093003372762,2017-08-28,UPS,GDE,1ZX3X088YW00300432    ,1004
854980252,093003372762,2017-08-28,UPS,GDE,1ZX3X088YW00300432    ,1004
854979819,093003373246,2017-08-28,UPS,GD,1ZX3X0880300300314    ,1004
854979819,093003373246,2017-08-28,UPS,GD,1ZX3X0880300300314    ,1004
854979819,093003373246,2017-08-28,UPS,GD,1ZX3X0880300300314    ,1004
854979819,093003373246,2017-08-28,UPS,GD,1ZX3X0880300300314    ,1004
854979819,093003373246,2017-08-28,UPS,GD,1ZX3X0880300300314    ,1004
854980214,093003373836,2017-08-28,UPS,GD,1ZX3X0880300300289    ,1004
854980214,093003373836,2017-08-28,UPS,GD,1ZX3X0880300300289    ,1004
854981597,093003373794,2017-08-28,UPS,GDE,1ZX3X088YW00300361    ,1004
854983371,093003374789,2017-08-28,UPS,GDE,1ZX3X088YW00300307    ,1004
854999023,093003388249,2017-08-28,UPS,GDE,1ZX3X088YW00300334    ,1004
855000437,093003389339,2017-08-28,UPS,GDE,1ZX3X088YW00300272    ,1004
854964350,093003400527,2017-08-28,UPS,GDE,1ZX3X088YW00300325    ,1004
847415233,093003400562,2017-08-28,UPS,GDE,1ZX3X088YW00300423    ,1004
855003343,093003401378,2017-08-28,UPS,GDE,1ZX3X088YW00300263    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855012202,093003408628,2017-08-28,UPS,GD,1ZX3X0880300300412    ,1004
855004220,093003410055,2017-08-28,UPS,GD,1ZX3X0880300300378    ,1004
null,093003412772,2017-08-28,UPS,GD,1ZX3X0880300300449    ,1004
855020717,093003415887,2017-08-28,UPS,GDE,1ZX3X088YW00300450    ,1004
855018859,093003414063,2017-08-28,UPS,GDE,1ZX3X088YW00300469    ,1004
855027388,093003422474,2017-08-28,UPS,GDE,1ZX3X088YW00300478    ,1004
855027388,093003422474,2017-08-28,UPS,GDE,1ZX3X088YW00300478    ,1004
855034351,093003427790,2017-08-28,UPS,GDE,1ZX3X088YW00300487    ,1004
855034351,093003427790,2017-08-28,UPS,GDE,1ZX3X088YW00300487    ,1004
855034351,093003427790,2017-08-28,UPS,GDE,1ZX3X088YW00300487    ,1004
855034351,093003427790,2017-08-28,UPS,GDE,1ZX3X088YW00300487    ,1004
855034098,093003428352,2017-08-28,UPS,GD,1ZX3X0880300300510    ,1004
855034098,093003428352,2017-08-28,UPS,GD,1ZX3X0880300300510    ,1004
855033423,093003429323,2017-08-28,UPS,GDE,1ZX3X088YW00300503    ,1004
855033423,093003429323,2017-08-28,UPS,GDE,1ZX3X088YW00300503    ,1004
855033423,093003429323,2017-08-28,UPS,GDE,1ZX3X088YW00300503    ,1004
855033423,093003429323,2017-08-28,UPS,GDE,1ZX3X088YW00300503    ,1004
855024723,093003429565,2017-08-28,UPS,GDE,1ZX3X088YW00300496    ,1004
855024723,093003429565,2017-08-28,UPS,GDE,1ZX3X088YW00300496    ,1004
855024723,093003429565,2017-08-28,UPS,GDE,1ZX3X088YW00300496    ,1004
855036845,093003432075,2017-08-29,UPS,GD,1ZX3X0880300300592    ,1004
855036845,093003432075,2017-08-29,UPS,GD,1ZX3X0880300300592    ,1004
855036845,093003432075,2017-08-29,UPS,GD,1ZX3X0880300300592    ,1004
855039376,093003432758,2017-08-29,UPS,GDE,1ZX3X088YW00300727    ,1004
855040229,093003433832,2017-08-29,UPS,GD,1ZX3X0880300300565    ,1004
855040229,093003433832,2017-08-29,UPS,GD,1ZX3X0880300300565    ,1004
855043854,093003436712,2017-08-29,UPS,GD,1ZX3X0880300300752    ,1004
854561431,093003437058,2017-08-29,UPS,GDE,1ZX3X088YW00300736    ,1004
854561431,093003437058,2017-08-29,UPS,GDE,1ZX3X088YW00300736    ,1004
855044357,093003437221,2017-08-29,UPS,GDE,1ZX3X088YW00300718    ,1004
855045824,093003438746,2017-08-29,UPS,GDE,1ZX3X088YW00300585    ,1004
855046214,093003437393,2017-08-29,UPS,GD,1ZX3X0880300300556    ,1004
855047920,093003440240,2017-08-29,UPS,GDE,1ZX3X088YW00300576    ,1004
855047920,093003440240,2017-08-29,UPS,GDE,1ZX3X088YW00300576    ,1004
855047920,093003440240,2017-08-29,UPS,GDE,1ZX3X088YW00300576    ,1004
852793566,093003440515,2017-08-29,UPS,GDE,1ZX3X088YW00300601    ,1004
852793566,093003440515,2017-08-29,UPS,GDE,1ZX3X088YW00300601    ,1004
852793566,093003440515,2017-08-29,UPS,GDE,1ZX3X088YW00300601    ,1004
852793566,093003440515,2017-08-29,UPS,GDE,1ZX3X088YW00300601    ,1004
855058219,093003448376,2017-08-29,UPS,GD,1ZX3X0880300300761    ,1004
855058219,093003448376,2017-08-29,UPS,GD,1ZX3X0880300300761    ,1004
855059530,093003451496,2017-08-29,UPS,GD,1ZX3X0880300300547    ,1004
855059530,093003451496,2017-08-29,UPS,GD,1ZX3X0880300300547    ,1004
855059530,093003451496,2017-08-29,UPS,GD,1ZX3X0880300300547    ,1004
855067302,093003456214,2017-08-29,UPS,GDE,1ZX3X088YW00300638    ,1004
855066181,093003456708,2017-08-29,UPS,GDE,1ZX3X088YW00300745    ,1004
855068764,093003457920,2017-08-29,UPS,GDE,1ZX3X088YW00300709    ,1004
855068764,093003457920,2017-08-29,UPS,GDE,1ZX3X088YW00300709    ,1004
855070888,093003459876,2017-08-29,UPS,GDE,1ZX3X088YW00300772    ,1004
855070888,093003459876,2017-08-29,UPS,GDE,1ZX3X088YW00300772    ,1004
847619805,093003460426,2017-08-29,UPS,GDE,1ZX3X088YW00300692    ,1004
855071922,093003460497,2017-08-29,UPS,GDE,1ZX3X088YW00300656    ,1004
null,093003464497,2017-08-29,UPS,GD,1ZX3X0880300300681    ,1004
855076643,093003464392,2017-08-29,UPS,GDE,1ZX3X088YW00300674    ,1004
855079945,093003466741,2017-08-29,UPS,GDE,1ZX3X088YW00300665    ,1004
852586165,093003468692,2017-08-29,UPS,GD,1ZX3X0880300300645    ,1004
852586165,093003468692,2017-08-29,UPS,GD,1ZX3X0880300300645    ,1004
852586165,093003468692,2017-08-29,UPS,GD,1ZX3X0880300300645    ,1004
852586165,093003468692,2017-08-29,UPS,GD,1ZX3X0880300300645    ,1004
855085599,093003492284,2017-08-30,UPS,GD,1ZX3X0880300301037    ,1004
855044963,093003493249,2017-08-30,UPS,GDE,1ZX3X088YW00301002    ,1004
846327672,093003494460,2017-08-30,UPS,GDE,1ZX3X088YW00301048    ,1004
855089573,093003495476,2017-08-30,UPS,GD,1ZX3X0880300300887    ,1004
995257860,093003496025,2017-08-30,UPS,GDE,1ZX3X088YW00300834    ,1004
855090827,093003496451,2017-08-30,UPS,GDE,1ZX3X088YW00300816    ,1004
855090827,093003496451,2017-08-30,UPS,GDE,1ZX3X088YW00300816    ,1004
855092415,093003498022,2017-08-30,UPS,GD,1ZX3X0880300300841    ,1004
855092415,093003498022,2017-08-30,UPS,GD,1ZX3X0880300300841    ,1004
855092415,093003498022,2017-08-30,UPS,GD,1ZX3X0880300300841    ,1004
855092476,093003498565,2017-08-30,UPS,GDE,1ZX3X088YW00300781    ,1004
855093114,093003499341,2017-08-30,UPS,GD,1ZX3X0880300300823    ,1004
855093114,093003499341,2017-08-30,UPS,GD,1ZX3X0880300300823    ,1004
855093114,093003499341,2017-08-30,UPS,GD,1ZX3X0880300300823    ,1004
855093592,093003499817,2017-08-30,UPS,GD,1ZX3X0880300300805    ,1004
855093592,093003499817,2017-08-30,UPS,GD,1ZX3X0880300300805    ,1004
855093592,093003499817,2017-08-30,UPS,GD,1ZX3X0880300300805    ,1004
855093854,093003499442,2017-08-30,UPS,GD,1ZX3X0880300300903    ,1004
855093854,093003499442,2017-08-30,UPS,GD,1ZX3X0880300300903    ,1004
854894560,093003534061,2017-08-30,UPS,GDE,1ZX3X088YW00300861    ,1004
854894560,093003534061,2017-08-30,UPS,GDE,1ZX3X088YW00300861    ,1004
855103264,093003538709,2017-08-30,UPS,GDE,1ZX3X088YW00300790    ,1004
855103264,093003538709,2017-08-30,UPS,GDE,1ZX3X088YW00300790    ,1004
855109612,093003541950,2017-08-30,UPS,GDE,1ZX3X088YW00300852    ,1004
null,093003540909,2017-08-30,UPS,GD,1ZX3X0880300300878    ,1004
null,093003542025,2017-08-30,UPS,GD,1ZX3X0880300300896    ,1004
855109681,093003542720,2017-08-30,UPS,GD,1ZX3X0880300300921    ,1004
855115323,093003546932,2017-08-30,UPS,GDE,1ZX3X088YW00301011    ,1004
855118070,093003548390,2017-08-30,UPS,GDE,1ZX3X088YW00300969    ,1004
855118070,093003548390,2017-08-30,UPS,GDE,1ZX3X088YW00300969    ,1004
855081739,093003549597,2017-08-30,UPS,GDE,1ZX3X088YW00301020    ,1004
855121030,093003571486,2017-08-30,UPS,GDE,1ZX3X088YW00300996    ,1004
855123284,093003573612,2017-08-30,UPS,GDE,1ZX3X088YW00300987    ,1004
855123284,093003573612,2017-08-30,UPS,GDE,1ZX3X088YW00300987    ,1004
855123284,093003573612,2017-08-30,UPS,GDE,1ZX3X088YW00300987    ,1004
855127390,093003577005,2017-08-30,UPS,GDE,1ZX3X088YW00301057    ,1004
855129462,093003578354,2017-08-30,UPS,GDE,1ZX3X088YW00300978    ,1004
855129885,093003578848,2017-08-30,UPS,GD,1ZX3X0880300301064    ,1004
855110745,093003579002,2017-08-30,UPS,GDE,1ZX3X088YW00300950    ,1004
854395069,093003581246,2017-08-30,UPS,GDE,1ZX3X088YW00300941    ,1004
855140128,093003586772,2017-08-30,UPS,GDE,1ZX3X088YW00301075    ,1004
855141062,093003588018,2017-08-31,UPS,GDE,1ZX3X088YW00301084    ,1004
855141062,093003588018,2017-08-31,UPS,GDE,1ZX3X088YW00301084    ,1004
855148264,093003594037,2017-08-31,UPS,GDE,1ZX3X088YW00301100    ,1004
855155681,093000010195,2017-08-31,UPS,GDE,1ZX3X088YW00301093    ,1004
null,093000014782,2017-08-31,UPS,GD,1ZX3X0880300301117    ,1004
null,093003589661,2017-08-31,UPS,GD,1ZX3X0880300301126    ,1004
855108935,093000016769,2017-08-31,UPS,GD,1ZX3X0880300301144    ,1004
855108935,093000016769,2017-08-31,UPS,GD,1ZX3X0880300301144    ,1004
855164612,093000017040,2017-08-31,UPS,GD,1ZX3X0880300301153    ,1004
855164612,093000017040,2017-08-31,UPS,GD,1ZX3X0880300301153    ,1004
855164612,093000017040,2017-08-31,UPS,GD,1ZX3X0880300301153    ,1004
855168815,093000020124,2017-08-31,UPS,GD,1ZX3X0880300301199    ,1004
855181010,093000029920,2017-08-31,UPS,GD,1ZX3X0880300301171    ,1004
855182259,093000031273,2017-08-31,UPS,GDE,1ZX3X088YW00301182    ,1004
855188602,093000036247,2017-08-31,UPS,GDE,1ZX3X088YW00301235    ,1004
855188602,093000036247,2017-08-31,UPS,GDE,1ZX3X088YW00301235    ,1004
855186149,093000036723,2017-08-31,UPS,GDE,1ZX3X088YW00301226    ,1004
855188725,093000036593,2017-08-31,UPS,GDE,1ZX3X088YW00301217    ,1004
855188725,093000036593,2017-08-31,UPS,GDE,1ZX3X088YW00301217    ,1004
855189908,093000037525,2017-08-31,UPS,GDE,1ZX3X088YW00301208    ,1004
855198946,093000045834,2017-09-01,UPS,GDE,1ZX3X088YW00301262    ,1004
855206428,093000061202,2017-09-01,UPS,GD,1ZX3X0880300301297    ,1004
855206428,093000061202,2017-09-01,UPS,GD,1ZX3X0880300301297    ,1004
855206428,093000061202,2017-09-01,UPS,GD,1ZX3X0880300301297    ,1004
855207249,093000061738,2017-09-01,UPS,GDE,1ZX3X088YW00301306    ,1004
